School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Lincoln (PA),Central Atlantic Collegiate Conference,Faith Wratto,Fr.,,,,,,,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Lincoln (PA),Central Atlantic Collegiate Conference,Adiaha Witherspoon,Fr.,,,,USA,"Waldorf, MD",,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Midfielder
Lincoln (PA),Central Atlantic Collegiate Conference,Briana Poullard,Fr.,,,,,,,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Lincoln (PA),Central Atlantic Collegiate Conference,Jayda Booker,Fr.,,,,,,,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,
Lincoln (PA),Central Atlantic Collegiate Conference,Justyce King,Jr.,,,,USA,"Menifee, CA",,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Lincoln (PA),Central Atlantic Collegiate Conference,Chelsea Edwards,Fr.,,,,USA,"Waldorf, MD",,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Lincoln (PA),Central Atlantic Collegiate Conference,Ida Rose Moore,Sr.,,,,USA,"New Port Richey, Fla.",,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Lincoln (PA),Central Atlantic Collegiate Conference,Dominique Duvil,Sr.,,,,USA,"Long Island, N.Y.",,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Lincoln (PA),Central Atlantic Collegiate Conference,Ariel Reyes,So.,,,,USA,"Valley Stream, NY",,,https://lulions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Goalkeeper
Lincoln Memorial,South Atlantic Conference,Bente Latenstein,Sr.,,,,International,"Amsterdam, Netherlands",Netherlands,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Goalkeeper
Lincoln Memorial,South Atlantic Conference,Raylea Powell,Fr.,,,,USA,"Knoxville, Tennessee",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Defender
Lincoln Memorial,South Atlantic Conference,Meg Anderson,Sr.,,,,USA,"London, KY",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Defender
Lincoln Memorial,South Atlantic Conference,Donna van der Zalm,So.,,,,International,"Bussum, Netherlands",Netherlands,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Defender
Lincoln Memorial,South Atlantic Conference,Ellie Snyder,Jr.,,,,USA,"Dayton, OH",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Forward
Lincoln Memorial,South Atlantic Conference,Samantha Hulstaert,Sr.,,,,International,"Puttershoek, Netherlands",Netherlands,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Midfielder
Lincoln Memorial,South Atlantic Conference,Lily Wilds,So.,,,,USA,"Knoxville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Forward
Lincoln Memorial,South Atlantic Conference,Jade Brown,Jr.,,,,International,"Canberra, Australia",Australia,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Midfielder
Lincoln Memorial,South Atlantic Conference,Maiara Windszus Pessanha,Jr.,,,,International,"Hamburg, Germany",Germany,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Midfielder
Lincoln Memorial,South Atlantic Conference,Gabby Barnes,Jr.,,,,USA,"Powell, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Forward
Lincoln Memorial,South Atlantic Conference,Sophia Berglund,Fr.,,,,USA,"Seminole, FL",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Defender
Lincoln Memorial,South Atlantic Conference,Riley Miller,So.,,,,USA,"Bristol, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Defender
Lincoln Memorial,South Atlantic Conference,Raven Wellington,Jr.,,,,USA,"Philadelphia, PA",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Defender
Lincoln Memorial,South Atlantic Conference,Macie Sumner,Sr.,,,,USA,"New Tazewell, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Forward
Lincoln Memorial,South Atlantic Conference,Ryan Branson,Sr.,,,,USA,"Knoxville, Tenn.",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Forward
Lincoln Memorial,South Atlantic Conference,Ellie Bowen,R-Sr.,,,,USA,"Hendersonville, N.C.",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Forward
Lincoln Memorial,South Atlantic Conference,Ally Bevins,Jr.,,,,USA,"Albuquerque, NM",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Forward
Lincoln Memorial,South Atlantic Conference,Elizabeth Butler,Fr.,,,,USA,"Bristol, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Midfielder
Lincoln Memorial,South Atlantic Conference,Kami Baye,So.,,,,USA,"Shreveport, LA",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Defender
Lincoln Memorial,South Atlantic Conference,Peyton Branam,Fr.,,,,USA,"Knoxville, Tennessee",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Midfielder
Lincoln Memorial,South Atlantic Conference,Meggie Farmer,Sr.,,,,USA,"Knoxville, Tenn.",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Forward
Lincoln Memorial,South Atlantic Conference,Edie Wilds,Fr.,,,,USA,"Knoxville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Midfielder
Lincoln Memorial,South Atlantic Conference,Mary Eunice,So.,,,,USA,"Knoxville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Defender
Lincoln Memorial,South Atlantic Conference,Alissa Ramoie,Sr.,,,,USA,"Maryville, Tenn.",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Midfielder
Lincoln Memorial,South Atlantic Conference,Ava Garrett,Fr.,,,,USA,"Knoxville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Defender
Lincoln Memorial,South Atlantic Conference,Madison Amstutz,Sr.,,,,USA,"Clarksville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2026,Defender
Lincoln Memorial,South Atlantic Conference,Viktoria Filsner,Fr.,,,,International,"Pitten, Austria",Austria,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Defender
Lincoln Memorial,South Atlantic Conference,Maci Perreault-Fitzner,So.,,,,USA,"Phoenix, AZ",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Goalkeeper
Lincoln Memorial,South Atlantic Conference,Emma Cooke,So.,,,,USA,"Knoxville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2028,Goalkeeper
Lincoln Memorial,South Atlantic Conference,Katerina Beaston,Fr.,,,,USA,"Madera, CA",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2029,Midfielder
Lincoln Memorial,South Atlantic Conference,Maya Marasco,Jr.,,,,USA,"Berryville, VA",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Midfielder
Lincoln Memorial,South Atlantic Conference,Hannah Stafford,Jr.,,,,USA,"Knoxville, TN",,,https://lmurailsplitters.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 66%,2027,Midfielder
Lubbock Christian,Lone Star Conference,Emma Wright,So.,,,,USA,"Longview, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Goalkeeper
Lubbock Christian,Lone Star Conference,Megan Mirabal,Sr.,,,,USA,"Keller, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2026,Goalkeeper
Lubbock Christian,Lone Star Conference,Cooper Cowan,Gr.,,,,USA,"Burleson, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2025,Defender
Lubbock Christian,Lone Star Conference,Avery Jennings,Sr.,,,,USA,"Frisco, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2026,Forward
Lubbock Christian,Lone Star Conference,Maya Quinones,So.,,,,USA,"Harlingen, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Defender
Lubbock Christian,Lone Star Conference,Lauren Rotan,Fr.,,,,USA,"Keller, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Defender
Lubbock Christian,Lone Star Conference,Bonnie Miller,Fr.,,,,USA,"Colleyville, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Defender
Lubbock Christian,Lone Star Conference,Emma Best,So.,,,,USA,"Midlothian, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Defender
Lubbock Christian,Lone Star Conference,Casey Storer,So.,,,,USA,"Keller, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Defender
Lubbock Christian,Lone Star Conference,Journey Curs,Fr.,,,,USA,"Burleson, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Midfielder
Lubbock Christian,Lone Star Conference,Evie Rodriguez,Jr.,,,,USA,"Waxahachie, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2027,Forward
Lubbock Christian,Lone Star Conference,Anna Brandt,So.,,,,USA,"Dallas, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Midfielder
Lubbock Christian,Lone Star Conference,Kate Hohmann,Jr.,,,,USA,"Keller, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2027,Midfielder
Lubbock Christian,Lone Star Conference,Lexi De La Cruz,Sr.,,,,USA,"Lubbock, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2026,Forward
Lubbock Christian,Lone Star Conference,Duschka Diaz,Jr.,,,,USA,"Arlington, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2027,Forward
Lubbock Christian,Lone Star Conference,Kaitlyn Freeman,Jr.,,,,USA,"San Angelo, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2027,Forward
Lubbock Christian,Lone Star Conference,Olivia Weider,Sr.,,,,International,"Henndorf, Austria",Austria,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2026,Forward
Lubbock Christian,Lone Star Conference,Ella Spiller,Fr.,,,,USA,"Coppell, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Forward
Lubbock Christian,Lone Star Conference,Mia Chambliss,Fr.,,,,USA,"Lubbock, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Midfielder
Lubbock Christian,Lone Star Conference,Sienna Bueno,Fr.,,,,USA,"Lubbock, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Defender
Lubbock Christian,Lone Star Conference,Taylor Sal,Fr.,,,,USA,"Grapevine, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Midfielder
Lubbock Christian,Lone Star Conference,Ceci Madrid,So.,,,,USA,"Prosper, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Midfielder
Lubbock Christian,Lone Star Conference,Abcdee Herrera,Jr.,,,,USA,"Ft. Worth, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2027,Midfielder
Lubbock Christian,Lone Star Conference,Trinity Doom,Fr.,,,,USA,"Hurst, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Defender
Lubbock Christian,Lone Star Conference,Stephanie McClung,Sr.,,,,USA,"Plano, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2026,Midfielder
Lubbock Christian,Lone Star Conference,Claire Jacobson,So.,,,,USA,"Hurst, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Forward
Lubbock Christian,Lone Star Conference,Mckenzie Jost,Fr.,,,,USA,"Mesa, Ariz.",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Midfielder
Lubbock Christian,Lone Star Conference,Kenley Blevins,Sr.,,,,USA,"Lubbock, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2026,Forward
Lubbock Christian,Lone Star Conference,Kara Murray,So.,,,,USA,"Lubbock, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2028,Goalkeeper
Lubbock Christian,Lone Star Conference,Marin Murray,Fr.,,,,USA,"Abilene, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Forward
Lubbock Christian,Lone Star Conference,Grace Reed,Fr.,,,,USA,"Harlingen, Texas",,,https://lcuchaps.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 61%,2029,Midfielder
Lynn,Sunshine State Conference,Izzie Levy,Fr.,,,,USA,"Brick, N.J.",,,https://lynnfightingknights.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 59%,2029,Goalkeeper
Lynn,Sunshine State Conference,Emma Brunelli,Fr.,,,,International,"Genoa, Italy",Italy,,https://lynnfightingknights.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 59%,2029,Goalkeeper
Lynn,Sunshine State Conference,Brooke Auth,So.,,,,USA,"Highlands Ranch, Colo.",,,https://lynnfightingknights.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 59%,2028,Goalkeeper
Lynn,Sunshine State Conference,Grace Guidry,Gr.,,,,USA,"Council Bluffs, Iowa",,,https://lynnfightingknights.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 59%,2025,Midfielder
Lynn,Sunshine State Conference,K’La Barnes-Blackwood,Jr.,,,,USA,"Margate, Fla.",,,https://lynnfightingknights.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 59%,2027,Forward
Lynn,Sunshine State Conference,Saga Jontoft,Sr.,,,,International,"Kristianstad, Sweden",Sweden,,https://lynnfightingknights.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 59%,2026,Defender
